team_id,gw,id,position,multiplier
998537,9,334,1,1
998537,9,256,2,1
998537,9,122,3,1
998537,9,44,4,1
998537,9,125,5,1
998537,9,484,6,1
998537,9,419,7,1
998537,9,233,8,1
998537,9,205,9,2
998537,9,307,10,1
998537,9,579,11,1
998537,9,30,12,0
998537,9,56,13,0
998537,9,70,14,0
998537,9,245,15,0
998537,10,30,1,1
998537,10,256,2,1
998537,10,411,3,1
998537,10,44,4,1
998537,10,56,5,1
998537,10,484,6,1
998537,10,419,7,1
998537,10,233,8,2
998537,10,205,9,1
998537,10,78,10,1
998537,10,579,11,1
998537,10,334,12,0
998537,10,70,13,0
998537,10,245,14,0
998537,10,125,15,0
998537,11,30,1,1
998537,11,256,2,1
998537,11,56,3,1
998537,11,44,4,1
998537,11,144,5,1
998537,11,484,6,1
998537,11,419,7,1
998537,11,233,8,2
998537,11,205,9,1
998537,11,78,10,1
998537,11,579,11,1
998537,11,334,12,0
998537,11,70,13,0
998537,11,411,14,0
998537,11,245,15,0
998537,12,334,1,1
998537,12,256,2,1
998537,12,411,3,1
998537,12,44,4,1
998537,12,144,5,1
998537,12,484,6,1
998537,12,21,7,1
998537,12,233,8,2
998537,12,78,9,1
998537,12,205,10,1
998537,12,579,11,1
998537,12,30,12,0
998537,12,70,13,0
998537,12,56,14,0
998537,12,245,15,0
998537,13,30,1,1
998537,13,411,2,1
998537,13,44,3,1
998537,13,256,4,1
998537,13,21,5,1
998537,13,144,6,1
998537,13,233,7,2
998537,13,482,8,1
998537,13,205,9,1
998537,13,579,10,1
998537,13,78,11,1
998537,13,334,12,0
998537,13,70,13,0
998537,13,370,14,0
998537,13,245,15,0
998537,14,30,1,1
998537,14,256,2,1
998537,14,370,3,1
998537,14,44,4,1
998537,14,144,5,1
998537,14,482,6,1
998537,14,21,7,1
998537,14,233,8,2
998537,14,78,9,1
998537,14,205,10,1
998537,14,579,11,1
998537,14,334,12,0
998537,14,70,13,0
998537,14,411,14,0
998537,14,245,15,0
998537,15,30,1,1
998537,15,370,2,1
998537,15,44,3,1
998537,15,23,4,1
998537,15,256,5,1
998537,15,70,6,1
998537,15,144,7,1
998537,15,233,8,2
998537,15,205,9,1
998537,15,579,10,1
998537,15,450,11,1
998537,15,334,12,0
998537,15,21,13,0
998537,15,482,14,0
998537,15,245,15,0
998537,16,30,1,1
998537,16,256,2,1
998537,16,44,3,1
998537,16,23,4,1
998537,16,482,5,1
998537,16,144,6,1
998537,16,261,7,1
998537,16,233,8,2
998537,16,450,9,1
998537,16,205,10,1
998537,16,579,11,1
998537,16,334,12,0
998537,16,245,13,0
998537,16,370,14,0
998537,16,70,15,0
998537,17,30,1,1
998537,17,229,2,1
998537,17,44,3,1
998537,17,23,4,1
998537,17,482,5,1
998537,17,144,6,1
998537,17,261,7,1
998537,17,233,8,2
998537,17,70,9,1
998537,17,450,10,1
998537,17,205,11,1
998537,17,334,12,0
998537,17,370,13,0
998537,17,245,14,0
998537,17,579,15,0
998537,18,30,1,1
998537,18,370,2,1
998537,18,23,3,1
998537,18,245,4,1
998537,18,261,5,1
998537,18,144,6,1
998537,18,233,7,2
998537,18,70,8,1
998537,18,482,9,1
998537,18,205,10,1
998537,18,450,11,1
998537,18,334,12,0
998537,18,44,13,0
998537,18,229,14,0
998537,18,579,15,0
998537,19,143,1,1
998537,19,370,2,1
998537,19,121,3,1
998537,19,256,4,1
998537,19,23,5,1
998537,19,261,6,1
998537,19,144,7,1
998537,19,359,8,2
998537,19,420,9,1
998537,19,579,10,1
998537,19,315,11,1
998537,19,30,12,0
998537,19,263,13,0
998537,19,245,14,0
998537,19,70,15,0
998537,20,270,1,1
998537,20,370,2,1
998537,20,259,3,1
998537,20,229,4,1
998537,20,245,5,1
998537,20,261,6,1
998537,20,233,7,2
998537,20,70,8,1
998537,20,205,9,1
998537,20,579,10,1
998537,20,450,11,1
998537,20,334,12,0
998537,20,144,13,0
998537,20,44,14,0
998537,20,482,15,0
998537,21,270,1,1
998537,21,370,2,1
998537,21,259,3,1
998537,21,229,4,1
998537,21,245,5,1
998537,21,44,6,1
998537,21,261,7,1
998537,21,233,8,2
998537,21,70,9,1
998537,21,579,10,1
998537,21,450,11,1
998537,21,334,12,0
998537,21,144,13,0
998537,21,205,14,0
998537,21,482,15,0
998537,22,270,1,1
998537,22,370,2,1
998537,22,44,3,1
998537,22,259,4,1
998537,22,229,5,1
998537,22,245,6,1
998537,22,261,7,2
998537,22,144,8,1
998537,22,205,9,1
998537,22,579,10,1
998537,22,450,11,1
998537,22,334,12,0
998537,22,233,13,0
998537,22,70,14,0
998537,22,482,15,0
998537,23,270,1,1
998537,23,44,2,1
998537,23,259,3,1
998537,23,229,4,1
998537,23,245,5,1
998537,23,482,6,1
998537,23,261,7,2
998537,23,144,8,1
998537,23,205,9,1
998537,23,579,10,1
998537,23,450,11,1
998537,23,334,12,0
998537,23,233,13,0
998537,23,70,14,0
998537,23,370,15,0
998537,24,270,1,1
998537,24,370,2,1
998537,24,44,3,1
998537,24,259,4,1
998537,24,229,5,1
998537,24,233,6,1
998537,24,261,7,2
998537,24,144,8,1
998537,24,482,9,1
998537,24,579,10,1
998537,24,450,11,1
998537,24,334,12,0
998537,24,245,13,0
998537,24,70,14,0
998537,24,205,15,0
998537,25,270,1,1
998537,25,44,2,1
998537,25,229,3,1
998537,25,245,4,1
998537,25,233,5,1
998537,25,70,6,1
998537,25,261,7,2
998537,25,144,8,1
998537,25,205,9,1
998537,25,579,10,1
998537,25,450,11,1
998537,25,334,12,0
998537,25,370,13,0
998537,25,259,14,0
998537,25,482,15,0
